id,accession,title,lineage,taxon_id,scientific_name,library_strategy,library_layout,instrument_model,run_accession,nreads,read_average,total_spots,total_bases,size,published
495213,SRX348803,Gene expression analyses of gametogenesis in two Portuguese populations of the European clam Ruditapes decussatus-R.decussatus_gonads_stageIIF,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Heteroconchia; Veneroida; Veneroidea; Veneridae; Ruditapes; Ruditapes decussatus,104385,Ruditapes decussatus,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR974931,2,100,24593998,4918799600,3373309239,2014-04-02 10:41:53
492917,SRX347382,Gene expression analyses of gametogenesis in two Portuguese populations of the European clam Ruditapes decussatus-R.decussatus_gonads_stageI,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Heteroconchia; Veneroida; Veneroidea; Veneridae; Ruditapes; Ruditapes decussatus,104385,Ruditapes decussatus,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR974930,2,100,20898564,4179712800,2838077008,2014-04-02 10:41:53
493005,ERX232408,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257820,1,240,367578,88525118,60004290,2013-11-21 13:24:52
493004,ERX232407,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257819,1,203,263455,53639484,41297230,2013-11-21 13:24:52
493003,ERX232406,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257818,1,238,381302,91098981,61961222,2013-11-21 13:24:52
493002,ERX232405,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257817,1,254,729925,186075656,126776425,2013-11-21 13:24:52
493001,ERX232404,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257816,1,253,735891,186895204,126229894,2013-11-21 13:24:52
493000,ERX232403,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257815,1,168,400101,67432934,48614048,2013-11-21 13:24:52
492999,ERX232402,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257814,1,160,418654,67091792,48626649,2013-11-21 13:24:52
492998,ERX232401,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257813,1,237,471817,111873161,75028292,2013-11-21 13:24:52
492997,ERX232400,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257812,1,240,487180,117349410,75946868,2013-11-21 13:24:52
492996,ERX232399,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257811,1,230,501218,115593290,78305024,2013-11-21 13:24:52
492995,ERX232398,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257810,1,230,474770,109234159,70695390,2013-11-21 13:24:52
492994,ERX232397,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257809,1,364,522864,190355786,119840092,2013-11-21 13:24:52
492993,ERX232396,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257808,1,374,542749,203307072,123986685,2013-11-21 13:24:52
492992,ERX232395,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257807,1,317,454755,144524734,109854830,2013-11-21 13:24:52
492991,ERX232394,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257806,1,338,498011,168738109,127770046,2013-11-21 13:24:52
492990,ERX232393,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257805,1,405,632298,256249229,191250319,2013-11-21 13:24:52
492989,ERX232392,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257804,1,394,567811,223760104,169460523,2013-11-21 13:24:52
492988,ERX232391,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257803,1,376,565491,212868430,152809983,2013-11-21 13:24:52
492987,ERX232390,Co Adult ES proteome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Cooperiidae; Cooperia; Cooperia oncophora,27828,Cooperia oncophora,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR257802,1,389,588088,229088151,160885932,2013-11-21 13:24:52
126960,SRX109683,RNA Sequencing of Aplysia californica (California sea hare).,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha; Aplysioidea; Aplysiidae; Aplysia; Aplysia californica,6500,Aplysia californica,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR385799,3,101,12725010,2672252100,1547762530,2011-11-30 13:42:07
126959,SRX109682,RNA Sequencing of Aplysia californica (California sea hare).,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha; Aplysioidea; Aplysiidae; Aplysia; Aplysia californica,6500,Aplysia californica,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR385796,3,101,12302254,2583473340,1520344401,2011-11-30 13:42:06
126958,SRX109681,RNA Sequencing of Aplysia californica (California sea hare).,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha; Aplysioidea; Aplysiidae; Aplysia; Aplysia californica,6500,Aplysia californica,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR385794,3,101,11994021,2518744410,1442235393,2011-11-30 13:42:06
126957,SRX109680,RNA Sequencing of Aplysia californica (California sea hare).,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha; Aplysioidea; Aplysiidae; Aplysia; Aplysia californica,6500,Aplysia californica,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR385792,3,101,10076809,2116129890,1240221081,2011-11-30 13:42:06
126956,SRX109679,RNA Sequencing of Aplysia californica (California sea hare).,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha; Aplysioidea; Aplysiidae; Aplysia; Aplysia californica,6500,Aplysia californica,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR385791,3,101,11711154,2459342340,1412959721,2011-11-30 13:42:06
126955,SRX109678,RNA Sequencing of Aplysia californica (California sea hare).,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha; Aplysioidea; Aplysiidae; Aplysia; Aplysia californica,6500,Aplysia californica,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR385790,3,101,11212440,2354612400,1299551409,2011-11-30 13:42:06
126954,SRX109677,RNA Sequencing of Aplysia californica (California sea hare).,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha; Aplysioidea; Aplysiidae; Aplysia; Aplysia californica,6500,Aplysia californica,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR385789,3,101,10894325,2287808250,1231116657,2011-11-30 13:42:06
126953,SRX109676,RNA Sequencing of Aplysia californica (California sea hare).,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha; Aplysioidea; Aplysiidae; Aplysia; Aplysia californica,6500,Aplysia californica,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR385788,3,101,10271190,2156949900,1243317652,2011-11-30 13:42:06
126952,SRX109675,RNA Sequencing of Aplysia californica (California sea hare).,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha; Aplysioidea; Aplysiidae; Aplysia; Aplysia californica,6500,Aplysia californica,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR385787,3,101,11984446,2516733660,1359943455,2011-11-30 13:42:06
126951,SRX109674,RNA Sequencing of Aplysia californica (California sea hare).,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha; Aplysioidea; Aplysiidae; Aplysia; Aplysia californica,6500,Aplysia californica,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR385786,3,101,11168257,2345333970,1269666204,2011-11-30 13:42:05
483938,SRX342458,Theridion grallator Color normalized cDNA sequence,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR960715,2,50,69679539,6967953900,3658234042,2013-09-30 00:00:00
485066,ERX306462,Mytilus edulis Mantle Tissue,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Mytiloida; Mytiloidea; Mytilidae; Mytilinae; Mytilus; Mytilus edulis,6550,Mytilus edulis,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR332571,2,4,494391,275912045,644370904,2013-09-10 06:03:54
483939,SRX342459,Theridion grallator Yellow normalized cDNA sequence,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR960718,2,50,67730688,6773068800,3535551602,2013-09-30 00:00:00
483841,SRX342361,Theridion grallator Color RNA-seq GAII,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR960614,2,76,32638012,4960977824,3074435716,2013-09-30 00:00:00
483840,SRX342360,Theridion californicum Yellow RNA-seq HS SE,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR960613,1,50,61132311,3056615550,1734547821,2013-09-30 00:00:00
483839,SRX342359,Theridion grallator Yellow RNA-seq HS2000,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR960612,2,50,79362589,7936258900,4163920947,2013-09-30 00:00:00
483837,SRX342357,Theridion grallator Yellow RNA-seq GAII,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR960611,2,76,5320607,808732264,215952077,2013-09-30 00:00:00
483781,SRX342301,Theridion californicum Color RNA-seq GAII,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion californicum,1047188,Theridion californicum,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR960577,2,76,15767178,2396611056,1351677529,2013-09-30 00:00:00
483779,SRX342299,Theridion californicum Yellow RNA-seq GAII,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion californicum,1047188,Theridion californicum,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR960574,2,76,32787445,4983691640,3039398220,2013-09-30 00:00:00
32035,ERX006547,454 Sequencing of Litomosoides sigmodontis transcriptome from 3 lifestages,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Litomosoides; Litomosoides sigmodontis,42156,Litomosoides sigmodontis,EST,SINGLE,454 GS FLX Titanium,ERR016331,2,4,198810,109115750,249714731,2010-09-14 14:51:05
32034,ERX006546,454 Sequencing of Litomosoides sigmodontis transcriptome from 3 lifestages,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Litomosoides; Litomosoides sigmodontis,42156,Litomosoides sigmodontis,EST,SINGLE,454 GS FLX,ERR016330,2,4,216940,59231575,125464288,2010-09-14 14:51:05
32033,ERX006545,454 Sequencing of Litomosoides sigmodontis transcriptome from 3 lifestages,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Litomosoides; Litomosoides sigmodontis,42156,Litomosoides sigmodontis,EST,SINGLE,454 GS FLX,ERR016329,2,4,180271,48434306,103515424,2010-09-14 14:51:05
25855,ERX000235,An initial characterisation of the Fasciola hepatica transcriptome using 454-FLX sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Trematoda; Digenea; Echinostomida; Echinostomata; Echinostomatoidea; Fasciolidae; Fasciola; Fasciola hepatica,6192,Fasciola hepatica,FL-cDNA,SINGLE,454 GS FLX,ERR002974,2,4,251005,66374874,143709086,2010-08-04 16:00:51
480788,SRX341070,Pacific oyster DL transcriptome,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Ostreoida; Ostreoidea; Ostreidae; Crassostrea; Crassostrea gigas,29159,Crassostrea gigas,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR1060328,2,90,25161336,4529040480,2596394338,2014-05-12 23:07:43
480725,SRX341007,Amblyomma maculatum salivary glands treated with LacZ or SEF RNAi,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Amblyomminae; Amblyomma; Amblyomma maculatum,34609,Amblyomma maculatum,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR959015,2,101,12884746,2576949200,1658735799,2013-09-07 00:00:00
7914,SRX007635,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR022744,2,4,540683,306575091,678996370,2009-09-02 05:08:35
7913,SRX007634,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR022743,2,4,523840,290561868,652026028,2009-09-02 05:04:24
5075,SRX004819,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016624,2,4,682340,373346657,843160353,2009-05-28 18:06:08
5073,SRX004817,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016622,2,4,298180,162073310,366234639,2009-05-29 11:17:45
5072,SRX004816,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016621,2,4,406465,206950612,480158729,2009-05-28 18:10:40
5071,SRX004815,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016620,2,4,682010,386607713,862320303,2009-05-28 18:16:26
5070,SRX004814,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016619,2,4,649969,339072730,782151348,2009-05-28 18:17:12
5069,SRX004813,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016618,2,4,558963,319558407,708093351,2009-05-28 18:06:16
5068,SRX004812,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016617,2,4,561298,306590695,691155482,2009-05-28 18:19:55
5066,SRX004810,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016615,2,4,661038,335223206,772149053,2009-05-28 18:19:50
5065,SRX004809,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR016611,2,4,699844,363987796,843447982,2009-05-28 12:34:58
4981,SRX004725,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,PAIRED,454 GS FLX,SRR016385,4,4,264249,82713726,176029580,2009-05-20 09:09:15
4980,SRX004724,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,PAIRED,454 GS FLX,SRR016384,4,4,261791,79746723,166075376,2009-05-20 09:05:10
4979,SRX004723,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,PAIRED,454 GS FLX,SRR016383,4,4,310470,95047631,197121565,2009-05-20 09:05:38
4978,SRX004722,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR016382,2,4,626253,319587846,732054200,2009-05-20 09:11:08
